year,month,day,hour,minute,temp_mean,humidity_mean,pressure,precipitation_hr,precipitation_lr,snowfall_hr,snowfall_lr,total_cloudcover_mean,high_cloudcover_mean,medium_cloudcover_mean,low_cloudcover_mean,sunshine_duration,shortwave_radiation,windspeed_mean,winddirection_mean,windspeed_mean_80m,winddirection_mean_80m,windspeed_mean_900m,winddirection_mean_900m,windgust_mean,temp_max,temp_min,humidity_max,humidity_min,pressure_max,pressure_min,total_cloudcover_max,total_cloudcover_min,high_cloudcover_max,high_cloudcover_min,medium_cloudcover_max,medium_cloudcover_min,low_cloudcover_max,low_cloudcover_min,wind_speed_max_10m,wind_speed_min_10m,wind_speed_max_80m,wind_speed_min_80m,wind_speed_max_900m,wind_speed_min_900m,wind_gust_max,wind_gust_min,dew_point_max,dew_point_min
2013,3,6,0,0,8.81,57.96,1001.9,0.2,0.0,0.0,0.0,91.67,79.12,91.67,29.92,0.0,2930.77,15.45,110.76,24.52,122.04,16.76,174.25,19.83,14.84,2.99,73,43,1007.7,998.7,100.0,40.0,100,1,100,40,100,0,19.39,2.97,33.9,2.1,26.83,4.68,37.08,3.24,10.043793596980482,-8.358067097424124
2013,3,7,0,0,11.85,61.79,999.87,0.7,3.2,0.0,0.0,46.48,41.75,45.21,16.92,326.05,4166.98,6.33,150.76,9.44,150.74,10.5,176.96,6.74,17.01,6.85,86,49,1001.3,998.4,100.0,0.0,100,0,100,0,100,0,10.39,0.36,19.02,0.0,31.06,1.02,13.32,2.52,14.648611160461297,-3.118225759376718
2013,3,8,0,0,11.61,62.62,1000.2,0.6,1.7,0.0,0.0,74.91,66.96,68.67,44.54,144.13,3680.15,13.34,201.35,19.34,205.2,26.71,212.54,19.95,16.94,6.14,81,43,1004.5,998.5,100.0,3.0,100,0,100,0,100,0,25.86,1.14,33.72,0.36,65.41,6.79,50.76,1.44,13.654701347382646,-5.49986126882907
2013,3,9,0,0,10.73,66.62,1003.55,0.0,1.1,0.0,0.0,66.04,62.79,65.54,13.38,157.66,3438.96,8.43,234.94,12.37,239.78,20.91,279.96,15.81,14.09,6.76,83,51,1005.2,1001.7,100.0,0.9,100,3,100,0,100,0,16.42,1.3,24.88,1.14,58.33,4.68,44.28,2.52,11.245034003063816,-2.6639499894188425
2013,3,10,0,0,9.58,69.33,1000.3,2.0,2.7,0.0,0.0,73.5,17.21,66.38,57.58,201.73,3487.02,8.21,222.12,10.82,229.36,22.25,270.01,14.35,13.61,5.84,83,49,1003.8,998.3,100.0,10.0,100,0,100,0,100,0,19.73,1.14,23.24,1.14,39.08,13.63,32.76,2.16,10.77580962098932,-4.0477221142451425
2013,3,11,0,0,8.25,71.25,999.02,1.2,5.5,0.0,0.0,75.06,28.12,58.79,68.08,24.74,3259.18,6.06,227.5,8.08,244.2,9.64,241.99,7.35,12.23,4.28,91,54,1001.3,997.3,100.0,4.5,97,11,100,3,100,0,10.01,0.0,14.99,1.61,26.76,3.26,15.12,1.8,10.80319515904995,-4.200673881326301
2013,3,12,0,0,6.95,70.42,996.58,3.9,3.1,0.07,0.21,86.07,23.5,58.79,76.25,128.08,1739.95,10.13,215.43,14.88,216.91,27.99,246.48,16.73,11.57,3.25,85,54,999.0,995.0,100.0,0.6,88,0,100,0,100,0,23.47,2.19,32.96,3.1,53.07,9.5,33.48,1.44,9.134249941500716,-5.159885290066791
2013,3,13,0,0,1.51,65.17,1002.45,0.4,0.4,0.28,0.28,83.83,3.62,24.29,82.33,220.21,3786.06,23.52,217.53,25.72,218.39,24.11,216.87,26.58,4.23,-1.47,88,45,1006.9,999.3,100.0,9.0,22,0,100,0,100,0,30.99,12.68,36.04,16.12,33.93,11.49,41.4,19.08,2.421087315850163,-11.847492016436368
2013,3,14,0,0,-0.64,64.29,1009.83,0.0,0.0,0.0,0.0,32.83,0.0,0.0,32.83,594.62,3930.24,15.09,240.01,17.6,230.82,20.6,68.44,17.98,3.34,-4.23,85,36,1011.9,1007.5,100.0,0.0,0,0,0,0,100,0,26.68,1.14,31.71,1.48,34.88,5.15,30.96,2.52,1.0616991787913712,-17.050083518095505
2013,3,15,0,0,-0.25,52.38,1016.57,0.0,0.0,0.0,0.0,20.21,0.0,0.0,20.21,638.17,4972.43,13.76,290.69,14.83,301.68,18.74,234.31,15.93,4.83,-4.9,93,23,1019.0,1012.6,100.0,0.0,0,0,0,0,100,0,22.01,3.4,22.21,2.28,29.6,7.77,21.6,5.76,3.7946490592145783,-22.80918247537102
2013,3,16,0,0,3.71,37.75,1013.17,0.0,0.0,0.0,0.0,47.43,33.42,47.04,12.5,360.3,4640.46,16.65,127.9,20.7,131.96,26.1,180.53,18.75,10.62,-4.1,63,22,1019.3,1008.6,100.0,0.0,100,0,100,0,100,0,24.88,9.69,28.47,8.79,41.93,11.92,29.52,5.4,3.8687968371381176,-22.629729045497047
2013,3,17,0,0,6.14,55.29,1002.77,0.7,0.8,0.07,0.0,100.0,57.04,100.0,100.0,0.0,1726.6,19.81,128.89,24.88,159.25,38.82,184.55,27.78,11.03,1.79,84,32,1010.0,997.9,100.0,100.0,100,0,100,100,100,100,39.0,0.36,44.29,2.16,61.64,15.65,51.84,2.52,8.429981655981257,-13.1368604233128
